Metric,Value
Total_Images,1483
Top-1_Accuracy,0.7087
Top-5_Accuracy,0.7539
Macro_Precision,0.9317
Macro_Recall,0.7089
Total_Time_Seconds,159.64
Avg_Time_Per_Query_ms,107.65

file_name,true_id,pred_top1_id,top_5_ids,is_top1_correct,is_top5_correct
2__F_Left_middle_finger_Zcut.BMP,2,2,"2, 202, 219, 258, 249",True,True
2__F_Left_ring_finger_CR.BMP,2,2,"2, 297, 145, 74, 25",True,True
2__F_Left_ring_finger_Obl.BMP,2,2,"2, 297, 74, 145, 125",True,True
2__F_Left_ring_finger_Zcut.BMP,2,2,"2, 297, 47, 293, 145",True,True
2__F_Left_thumb_finger_CR.BMP,2,2,"2, 32, 251, 280, 73",True,True
2__F_Left_thumb_finger_Obl.BMP,2,248,"248, 149, 167, 155, 251",False,False
2__F_Left_thumb_finger_Zcut.BMP,2,2,"2, 32, 251, 280, 73",True,True
2__F_Right_index_finger_CR.BMP,2,256,"256, 240, 2, 60, 22",False,True
2__F_Right_index_finger_Obl.BMP,2,2,"2, 297, 155, 170, 277",True,True
2__F_Right_index_finger_Zcut.BMP,2,2,"2, 256, 240, 60, 101",True,True
2__F_Right_little_finger_CR.BMP,2,278,"278, 21, 185, 2, 262",False,True
2__F_Right_little_finger_Obl.BMP,2,2,"2, 199, 79, 98, 224",True,True
2__F_Right_little_finger_Zcut.BMP,2,21,"21, 278, 185, 38, 262",False,False
2__F_Right_middle_finger_CR.BMP,2,219,"219, 185, 73, 124, 181",False,False
2__F_Right_middle_finger_Obl.BMP,2,2,"2, 137, 155, 232, 21",True,True
2__F_Right_middle_finger_Zcut.BMP,2,181,"181, 219, 73, 185, 124",False,False
2__F_Right_ring_finger_CR.BMP,2,2,"2, 41, 5, 21, 76",True,True
2__F_Right_ring_finger_Obl.BMP,2,38,"38, 281, 23, 280, 251",False,False
2__F_Right_ring_finger_Zcut.BMP,2,2,"2, 41, 21, 78, 5",True,True
2__F_Right_thumb_finger_CR.BMP,2,170,"170, 229, 271, 155, 165",False,False
2__F_Right_thumb_finger_Obl.BMP,2,2,"2, 135, 3, 232, 296",True,True
2__F_Right_thumb_finger_Zcut.BMP,2,2,"2, 135, 3, 232, 32",True,True
30__F_Left_index_finger_CR.BMP,30,293,"293, 20, 77, 178, 131",False,False
30__F_Left_index_finger_Obl.BMP,30,30,"30, 63, 272, 66, 195",True,True
30__F_Left_index_finger_Zcut.BMP,30,231,"231, 48, 254, 213, 184",False,False
30__F_Left_little_finger_CR.BMP,30,126,"126, 24, 93, 141, 97",False,False
30__F_Left_little_finger_Obl.BMP,30,30,"30, 180, 76, 126, 190",True,True
30__F_Left_little_finger_Zcut.BMP,30,30,"30, 141, 126, 299, 180",True,True
30__F_Left_middle_finger_CR.BMP,30,30,"30, 141, 49, 255, 41",True,True
30__F_Left_middle_finger_Obl.BMP,30,261,"261, 205, 295, 218, 134",False,False
30__F_Left_middle_finger_Zcut.BMP,30,30,"30, 291, 145, 203, 141",True,True
30__F_Left_ring_finger_CR.BMP,30,30,"30, 16, 91, 16, 163",True,True
30__F_Left_ring_finger_Obl.BMP,30,30,"30, 91, 163, 16, 273",True,True
30__F_Left_ring_finger_Zcut.BMP,30,30,"30, 163, 91, 16, 273",True,True
30__F_Left_thumb_finger_CR.BMP,30,30,"30, 17, 37, 258, 3",True,True
30__F_Left_thumb_finger_Obl.BMP,30,30,"30, 17, 298, 37, 60",True,True
30__F_Left_thumb_finger_Zcut.BMP,30,30,"30, 17, 258, 3, 95",True,True
30__F_Right_index_finger_CR.BMP,30,225,"225, 250, 262, 113, 131",False,False
30__F_Right_index_finger_Obl.BMP,30,211,"211, 205, 98, 147, 153",False,False
30__F_Right_index_finger_Zcut.BMP,30,30,"30, 66, 137, 44, 206",True,True
30__F_Right_little_finger_CR.BMP,30,30,"30, 141, 267, 267, 116",True,True
30__F_Right_little_finger_Obl.BMP,30,56,"56, 30, 269, 268, 35",False,True
30__F_Right_little_finger_Zcut.BMP,30,30,"30, 267, 141, 267, 158",True,True
30__F_Right_middle_finger_CR.BMP,30,132,"132, 275, 213, 109, 278",False,False
30__F_Right_middle_finger_Obl.BMP,30,57,"57, 181, 54, 27, 225",False,False
30__F_Right_middle_finger_Zcut.BMP,30,30,"30, 58, 11, 132, 1",True,True
30__F_Right_ring_finger_CR.BMP,30,30,"30, 56, 149, 213, 132",True,True
30__F_Right_ring_finger_Obl.BMP,30,30,"30, 132, 213, 109, 149",True,True
30__F_Right_ring_finger_Zcut.BMP,30,30,"30, 132, 213, 109, 149",True,True
30__F_Right_thumb_finger_CR.BMP,30,30,"30, 198, 153, 176, 238",True,True
30__F_Right_thumb_finger_Obl.BMP,30,30,"30, 153, 198, 238, 54",True,True
30__F_Right_thumb_finger_Zcut.BMP,30,30,"30, 153, 198, 238, 176",True,True
31__F_Left_index_finger_CR.BMP,31,147,"147, 212, 215, 31, 278",False,True
31__F_Left_index_finger_Obl.BMP,31,5,"5, 194, 121, 285, 278",False,False
31__F_Left_index_finger_Zcut.BMP,31,31,"31, 121, 28, 5, 105",True,True
31__F_Left_little_finger_CR.BMP,31,31,"31, 123, 229, 143, 216",True,True
31__F_Left_little_finger_Obl.BMP,31,237,"237, 110, 201, 190, 58",False,False
31__F_Left_little_finger_Zcut.BMP,31,31,"31, 216, 110, 123, 58",True,True
31__F_Left_middle_finger_CR.BMP,31,31,"31, 48, 100, 27, 90",True,True
31__F_Left_middle_finger_Zcut.BMP,31,271,"271, 292, 162, 37, 114",False,False
31__F_Left_ring_finger_CR.BMP,31,31,"31, 177, 201, 6, 156",True,True
31__F_Left_ring_finger_Obl.BMP,31,31,"31, 156, 177, 134, 201",True,True
31__F_Left_ring_finger_Zcut.BMP,31,31,"31, 156, 177, 134, 201",True,True
31__F_Left_thumb_finger_CR.BMP,31,31,"31, 121, 60, 40, 45",True,True
31__F_Left_thumb_finger_Obl.BMP,31,249,"249, 245, 258, 207, 166",False,False
31__F_Left_thumb_finger_Zcut.BMP,31,249,"249, 245, 121, 157, 258",False,False
31__F_Right_index_finger_CR.BMP,31,31,"31, 243, 208, 83, 108",True,True
31__F_Right_index_finger_Obl.BMP,31,105,"105, 199, 194, 285, 5",False,False
31__F_Right_index_finger_Zcut.BMP,31,31,"31, 208, 2, 243, 189",True,True
31__F_Right_little_finger_CR.BMP,31,31,"31, 155, 256, 187, 179",True,True
31__F_Right_little_finger_Obl.BMP,31,31,"31, 256, 264, 215, 108",True,True
31__F_Right_little_finger_Zcut.BMP,31,31,"31, 155, 256, 108, 187",True,True
31__F_Right_middle_finger_CR.BMP,31,31,"31, 174, 105, 166, 147",True,True
31__F_Right_middle_finger_Obl.BMP,31,31,"31, 174, 91, 168, 105",True,True
31__F_Right_middle_finger_Zcut.BMP,31,31,"31, 174, 105, 166, 147",True,True
31__F_Right_thumb_finger_CR.BMP,31,171,"171, 276, 254, 93, 99",False,False
31__F_Right_thumb_finger_Obl.BMP,31,276,"276, 93, 171, 119, 202",False,False
31__F_Right_thumb_finger_Zcut.BMP,31,31,"31, 40, 8, 96, 97",True,True
32__M_Left_index_finger_CR.BMP,32,32,"32, 265, 80, 20, 95",True,True
32__M_Left_index_finger_Obl.BMP,32,161,"161, 126, 245, 188, 233",False,False
32__M_Left_index_finger_Zcut.BMP,32,32,"32, 265, 20, 80, 259",True,True
32__M_Left_little_finger_CR.BMP,32,149,"149, 256, 32, 245, 259",False,True
32__M_Left_little_finger_Obl.BMP,32,32,"32, 300, 6, 293, 278",True,True
32__M_Left_little_finger_Zcut.BMP,32,32,"32, 300, 6, 13, 96",True,True
32__M_Left_middle_finger_CR.BMP,32,32,"32, 177, 112, 166, 291",True,True
32__M_Left_middle_finger_Obl.BMP,32,32,"32, 165, 298, 43, 151",True,True
32__M_Left_middle_finger_Zcut.BMP,32,32,"32, 151, 298, 199, 165",True,True
32__M_Left_ring_finger_CR.BMP,32,32,"32, 21, 2, 151, 79",True,True
32__M_Left_ring_finger_Obl.BMP,32,32,"32, 151, 21, 199, 2",True,True
32__M_Left_ring_finger_Zcut.BMP,32,32,"32, 79, 21, 34, 97",True,True
32__M_Left_thumb_finger_CR.BMP,32,32,"32, 227, 152, 232, 2",True,True
32__M_Left_thumb_finger_Obl.BMP,32,32,"32, 2, 227, 50, 38",True,True
32__M_Left_thumb_finger_Zcut.BMP,32,32,"32, 227, 152, 232, 2",True,True
32__M_Right_index_finger_CR.BMP,32,32,"32, 27, 115, 93, 197",True,True
32__M_Right_index_finger_Obl.BMP,32,32,"32, 115, 27, 93, 197",True,True
32__M_Right_index_finger_Zcut.BMP,32,32,"32, 27, 197, 93, 115",True,True
32__M_Right_little_finger_CR.BMP,32,24,"24, 148, 169, 114, 24",False,False
32__M_Right_little_finger_Obl.BMP,32,32,"32, 123, 144, 262, 116",True,True
32__M_Right_little_finger_Zcut.BMP,32,32,"32, 99, 56, 144, 262",True,True
32__M_Right_middle_finger_CR.BMP,32,32,"32, 145, 203, 291, 251",True,True
32__M_Right_middle_finger_Obl.BMP,32,32,"32, 145, 203, 291, 251",True,True
32__M_Right_middle_finger_Zcut.BMP,32,32,"32, 145, 203, 291, 251",True,True
32__M_Right_ring_finger_CR.BMP,32,32,"32, 91, 165, 249, 128",True,True
32__M_Right_ring_finger_Obl.BMP,32,126,"126, 24, 261, 122, 174",False,False
32__M_Right_ring_finger_Zcut.BMP,32,32,"32, 165, 91, 128, 271",True,True
32__M_Right_thumb_finger_CR.BMP,32,32,"32, 272, 153, 296, 281",True,True
32__M_Right_thumb_finger_Obl.BMP,32,32,"32, 300, 153, 238, 19",True,True
32__M_Right_thumb_finger_Zcut.BMP,32,32,"32, 272, 153, 281, 296",True,True
33__M_Left_index_finger_CR.BMP,33,33,"33, 144, 177, 298, 137",True,True
33__M_Left_index_finger_Obl.BMP,33,33,"33, 144, 298, 43, 99",True,True
33__M_Left_index_finger_Zcut.BMP,33,33,"33, 144, 298, 177, 84",True,True
33__M_Left_little_finger_CR.BMP,33,33,"33, 112, 16, 192, 61",True,True
33__M_Left_little_finger_Obl.BMP,33,237,"237, 2, 258, 47, 38",False,False
33__M_Left_little_finger_Zcut.BMP,33,33,"33, 112, 16, 61, 204",True,True
33__M_Left_middle_finger_CR.BMP,33,168,"168, 11, 235, 256, 19",False,False
33__M_Left_middle_finger_Obl.BMP,33,33,"33, 17, 295, 18, 255",True,True
33__M_Left_middle_finger_Zcut.BMP,33,46,"46, 151, 222, 55, 97",False,False
33__M_Left_ring_finger_CR.BMP,33,33,"33, 292, 2, 140, 293",True,True
33__M_Left_ring_finger_Obl.BMP,33,33,"33, 140, 2, 297, 292",True,True
33__M_Left_ring_finger_Zcut.BMP,33,33,"33, 292, 293, 297, 2",True,True
33__M_Left_thumb_finger_CR.BMP,33,33,"33, 17, 95, 286, 32",True,True
33__M_Left_thumb_finger_Obl.BMP,33,33,"33, 286, 258, 4, 17",True,True
33__M_Left_thumb_finger_Zcut.BMP,33,33,"33, 286, 258, 4, 232",True,True
33__M_Right_index_finger_CR.BMP,33,120,"120, 33, 106, 69, 25",False,True
33__M_Right_index_finger_Obl.BMP,33,33,"33, 179, 238, 247, 150",True,True
33__M_Right_index_finger_Zcut.BMP,33,225,"225, 57, 116, 289, 169",False,False
33__M_Right_little_finger_CR.BMP,33,33,"33, 205, 157, 126, 106",True,True
33__M_Right_little_finger_Obl.BMP,33,126,"126, 207, 96, 227, 151",False,False
33__M_Right_little_finger_Zcut.BMP,33,33,"33, 205, 126, 60, 106",True,True
33__M_Right_middle_finger_CR.BMP,33,33,"33, 199, 83, 176, 257",True,True
33__M_Right_middle_finger_Obl.BMP,33,33,"33, 107, 199, 214, 100",True,True
33__M_Right_middle_finger_Zcut.BMP,33,83,"83, 33, 199, 296, 257",False,True
33__M_Right_ring_finger_CR.BMP,33,33,"33, 229, 72, 134, 155",True,True
33__M_Right_ring_finger_Obl.BMP,33,33,"33, 229, 72, 45, 134",True,True
33__M_Right_ring_finger_Zcut.BMP,33,99,"99, 186, 144, 127, 33",False,True
33__M_Right_thumb_finger_CR.BMP,33,33,"33, 140, 198, 279, 207",True,True
33__M_Right_thumb_finger_Obl.BMP,33,33,"33, 104, 198, 140, 299",True,True
33__M_Right_thumb_finger_Zcut.BMP,33,33,"33, 140, 198, 279, 104",True,True
34__M_Left_index_finger_CR.BMP,34,34,"34, 37, 64, 263, 300",True,True
34__M_Left_index_finger_Obl.BMP,34,34,"34, 37, 64, 190, 300",True,True
34__M_Left_index_finger_Zcut.BMP,34,34,"34, 37, 64, 263, 300",True,True
34__M_Left_little_finger_CR.BMP,34,3,"3, 69, 120, 128, 47",False,False
34__M_Left_little_finger_Obl.BMP,34,237,"237, 84, 173, 175, 245",False,False
34__M_Left_little_finger_Zcut.BMP,34,34,"34, 205, 241, 105, 110",True,True
34__M_Left_middle_finger_CR.BMP,34,34,"34, 152, 71, 38, 32",True,True
34__M_Left_middle_finger_Obl.BMP,34,34,"34, 152, 71, 38, 32",True,True
34__M_Left_middle_finger_Zcut.BMP,34,34,"34, 152, 71, 32, 38",True,True
34__M_Left_ring_finger_CR.BMP,34,34,"34, 16, 291, 60, 220",True,True
34__M_Left_ring_finger_Obl.BMP,34,34,"34, 8, 291, 238, 151",True,True
34__M_Left_ring_finger_Zcut.BMP,34,34,"34, 16, 291, 60, 220",True,True
34__M_Left_thumb_finger_CR.BMP,34,281,"281, 251, 248, 260, 50",False,False
34__M_Left_thumb_finger_Obl.BMP,34,167,"167, 223, 63, 23, 19",False,False
34__M_Left_thumb_finger_Zcut.BMP,34,34,"34, 154, 3, 258, 21",True,True
34__M_Right_index_finger_CR.BMP,34,83,"83, 52, 243, 187, 260",False,False
34__M_Right_index_finger_Obl.BMP,34,34,"34, 121, 69, 126, 48",True,True
34__M_Right_index_finger_Zcut.BMP,34,34,"34, 121, 126, 69, 48",True,True
34__M_Right_little_finger_CR.BMP,34,34,"34, 173, 157, 38, 33",True,True
34__M_Right_little_finger_Obl.BMP,34,34,"34, 82, 269, 37, 157",True,True
34__M_Right_little_finger_Zcut.BMP,34,34,"34, 173, 49, 137, 178",True,True
34__M_Right_middle_finger_CR.BMP,34,275,"275, 188, 254, 275, 78",False,False
34__M_Right_middle_finger_Obl.BMP,34,137,"137, 33, 247, 224, 172",False,False
34__M_Right_middle_finger_Zcut.BMP,34,275,"275, 188, 254, 275, 78",False,False
34__M_Right_ring_finger_CR.BMP,34,34,"34, 217, 174, 119, 60",True,True
34__M_Right_ring_finger_Obl.BMP,34,199,"199, 256, 290, 155, 108",False,False
34__M_Right_ring_finger_Zcut.BMP,34,34,"34, 217, 60, 174, 119",True,True
34__M_Right_thumb_finger_CR.BMP,34,227,"227, 94, 39, 150, 111",False,False
34__M_Right_thumb_finger_Obl.BMP,34,227,"227, 150, 111, 39, 42",False,False
34__M_Right_thumb_finger_Zcut.BMP,34,34,"34, 188, 283, 37, 78",True,True
35__M_Left_index_finger_CR.BMP,35,35,"35, 79, 39, 146, 229",True,True
35__M_Left_index_finger_Obl.BMP,35,75,"75, 152, 74, 77, 131",False,False
35__M_Left_index_finger_Zcut.BMP,35,35,"35, 79, 39, 150, 146",True,True
35__M_Left_little_finger_CR.BMP,35,241,"241, 183, 205, 34, 239",False,False
35__M_Left_little_finger_Obl.BMP,35,35,"35, 268, 163, 85, 267",True,True
35__M_Left_little_finger_Zcut.BMP,35,35,"35, 85, 80, 269, 89",True,True
35__M_Left_middle_finger_CR.BMP,35,181,"181, 57, 11, 54, 189",False,False
35__M_Left_middle_finger_Obl.BMP,35,35,"35, 258, 200, 260, 41",True,True
35__M_Left_middle_finger_Zcut.BMP,35,35,"35, 215, 75, 41, 258",True,True
35__M_Left_ring_finger_CR.BMP,35,35,"35, 197, 134, 139, 28",True,True
35__M_Left_ring_finger_Obl.BMP,35,35,"35, 197, 139, 134, 159",True,True
35__M_Left_ring_finger_Zcut.BMP,35,35,"35, 197, 134, 159, 28",True,True
35__M_Left_thumb_finger_CR.BMP,35,35,"35, 175, 197, 236, 76",True,True
35__M_Left_thumb_finger_Obl.BMP,35,35,"35, 175, 197, 236, 76",True,True
35__M_Left_thumb_finger_Zcut.BMP,35,35,"35, 175, 197, 236, 76",True,True
35__M_Right_index_finger_CR.BMP,35,35,"35, 251, 78, 37, 10",True,True
35__M_Right_index_finger_Obl.BMP,35,35,"35, 283, 251, 104, 37",True,True
35__M_Right_index_finger_Zcut.BMP,35,35,"35, 78, 251, 37, 191",True,True
35__M_Right_little_finger_CR.BMP,35,189,"189, 77, 204, 178, 213",False,False
35__M_Right_little_finger_Obl.BMP,35,35,"35, 156, 262, 46, 107",True,True
35__M_Right_little_finger_Zcut.BMP,35,35,"35, 46, 156, 262, 107",True,True
35__M_Right_middle_finger_CR.BMP,35,208,"208, 35, 75, 170, 127",False,True
35__M_Right_middle_finger_Obl.BMP,35,35,"35, 232, 252, 227, 105",True,True
35__M_Right_middle_finger_Zcut.BMP,35,35,"35, 213, 286, 98, 89",True,True
35__M_Right_ring_finger_CR.BMP,35,35,"35, 102, 252, 261, 96",True,True
35__M_Right_ring_finger_Obl.BMP,35,35,"35, 102, 78, 252, 261",True,True
35__M_Right_ring_finger_Zcut.BMP,35,35,"35, 102, 261, 78, 252",True,True
35__M_Right_thumb_finger_CR.BMP,35,35,"35, 218, 173, 16, 249",True,True
35__M_Right_thumb_finger_Obl.BMP,35,147,"147, 81, 8, 153, 3",False,False
35__M_Right_thumb_finger_Zcut.BMP,35,35,"35, 173, 221, 218, 16",True,True
36__M_Left_index_finger_CR.BMP,36,225,"225, 199, 196, 208, 168",False,False
36__M_Left_index_finger_Obl.BMP,36,196,"196, 225, 199, 208, 247",False,False
36__M_Left_index_finger_Zcut.BMP,36,36,"36, 77, 156, 36, 15",True,True
36__M_Left_little_finger_CR.BMP,36,196,"196, 199, 118, 243, 278",False,False
36__M_Left_little_finger_Obl.BMP,36,120,"120, 170, 252, 133, 278",False,False
36__M_Left_little_finger_Zcut.BMP,36,180,"180, 30, 126, 251, 190",False,False
36__M_Left_middle_finger_CR.BMP,36,36,"36, 36, 31, 100, 96",True,True
36__M_Left_middle_finger_Obl.BMP,36,36,"36, 96, 166, 97, 299",True,True
36__M_Left_middle_finger_Zcut.BMP,36,36,"36, 31, 36, 96, 100",True,True
36__M_Left_ring_finger_CR.BMP,36,96,"96, 166, 156, 97, 36",False,True
36__M_Left_ring_finger_Obl.BMP,36,237,"237, 175, 116, 252, 245",False,False
36__M_Left_ring_finger_Zcut.BMP,36,36,"36, 96, 166, 97, 156",True,True
36__M_Left_thumb_finger_CR.BMP,36,36,"36, 141, 161, 21, 229",True,True
36__M_Left_thumb_finger_Obl.BMP,36,36,"36, 141, 161, 163, 152",True,True
36__M_Left_thumb_finger_Zcut.BMP,36,36,"36, 141, 161, 163, 21",True,True
36__M_Right_index_finger_CR.BMP,36,36,"36, 77, 196, 225, 25",True,True
36__M_Right_index_finger_Obl.BMP,36,31,"31, 36, 36, 290, 97",False,True
36__M_Right_index_finger_Zcut.BMP,36,31,"31, 36, 97, 96, 36",False,True
36__M_Right_little_finger_CR.BMP,36,36,"36, 256, 137, 147, 175",True,True
36__M_Right_little_finger_Obl.BMP,36,36,"36, 256, 147, 177, 175",True,True
36__M_Right_little_finger_Zcut.BMP,36,36,"36, 256, 147, 137, 175",True,True
36__M_Right_middle_finger_CR.BMP,36,36,"36, 236, 239, 133, 189",True,True
36__M_Right_middle_finger_Obl.BMP,36,36,"36, 194, 254, 88, 282",True,True
36__M_Right_middle_finger_Zcut.BMP,36,36,"36, 94, 21, 232, 236",True,True
36__M_Right_ring_finger_CR.BMP,36,36,"36, 189, 181, 5, 21",True,True
36__M_Right_ring_finger_Obl.BMP,36,36,"36, 181, 189, 21, 249",True,True
36__M_Right_ring_finger_Zcut.BMP,36,36,"36, 21, 181, 175, 5",True,True
36__M_Right_thumb_finger_CR.BMP,36,36,"36, 79, 8, 126, 227",True,True
36__M_Right_thumb_finger_Obl.BMP,36,50,"50, 95, 218, 205, 263",False,False
36__M_Right_thumb_finger_Zcut.BMP,36,36,"36, 79, 8, 227, 126",True,True
37__M_Left_index_finger_CR.BMP,37,37,"37, 82, 178, 146, 162",True,True
37__M_Left_index_finger_Obl.BMP,37,37,"37, 177, 162, 146, 82",True,True
37__M_Left_index_finger_Zcut.BMP,37,37,"37, 82, 131, 178, 146",True,True
37__M_Left_little_finger_CR.BMP,37,37,"37, 168, 80, 66, 117",True,True
37__M_Left_little_finger_Obl.BMP,37,37,"37, 105, 174, 147, 51",True,True
37__M_Left_little_finger_Zcut.BMP,37,37,"37, 168, 80, 66, 117",True,True
37__M_Left_middle_finger_CR.BMP,37,37,"37, 16, 265, 22, 91",True,True
37__M_Left_middle_finger_Obl.BMP,37,37,"37, 91, 265, 16, 22",True,True
37__M_Left_middle_finger_Zcut.BMP,37,37,"37, 16, 265, 91, 22",True,True
37__M_Left_ring_finger_CR.BMP,37,229,"229, 178, 21, 21, 21",False,False
37__M_Left_ring_finger_Obl.BMP,37,37,"37, 227, 20, 40, 3",True,True
37__M_Left_ring_finger_Zcut.BMP,37,178,"178, 229, 21, 21, 21",False,False
37__M_Left_thumb_finger_CR.BMP,37,128,"128, 120, 170, 112, 104",False,False
37__M_Left_thumb_finger_Obl.BMP,37,37,"37, 3, 20, 30, 96",True,True
37__M_Left_thumb_finger_Zcut.BMP,37,37,"37, 20, 3, 227, 49",True,True
37__M_Right_index_finger_CR.BMP,37,37,"37, 149, 222, 207, 34",True,True
37__M_Right_index_finger_Obl.BMP,37,185,"185, 168, 23, 114, 225",False,False
37__M_Right_index_finger_Zcut.BMP,37,37,"37, 149, 222, 34, 207",True,True
37__M_Right_little_finger_CR.BMP,37,159,"159, 91, 147, 191, 293",False,False
37__M_Right_little_finger_Obl.BMP,37,37,"37, 92, 23, 238, 6",True,True
37__M_Right_little_finger_Zcut.BMP,37,159,"159, 191, 172, 91, 147",False,False
37__M_Right_middle_finger_CR.BMP,37,37,"37, 251, 78, 170, 283",True,True
37__M_Right_middle_finger_Obl.BMP,37,37,"37, 283, 116, 251, 104",True,True
37__M_Right_middle_finger_Zcut.BMP,37,37,"37, 283, 251, 116, 78",True,True
37__M_Right_ring_finger_CR.BMP,37,37,"37, 23, 114, 3, 210",True,True
37__M_Right_ring_finger_Obl.BMP,37,37,"37, 3, 23, 114, 210",True,True
37__M_Right_ring_finger_Zcut.BMP,37,37,"37, 23, 3, 114, 210",True,True
37__M_Right_thumb_finger_CR.BMP,37,37,"37, 225, 134, 153, 182",True,True
37__M_Right_thumb_finger_Obl.BMP,37,37,"37, 129, 225, 182, 142",True,True
37__M_Right_thumb_finger_Zcut.BMP,37,37,"37, 225, 134, 182, 142",True,True
38__M_Left_index_finger_CR.BMP,38,38,"38, 247, 145, 288, 225",True,True
38__M_Left_index_finger_Obl.BMP,38,240,"240, 38, 172, 97, 68",False,True
38__M_Left_index_finger_Zcut.BMP,38,38,"38, 247, 225, 288, 168",True,True
38__M_Left_little_finger_CR.BMP,38,38,"38, 115, 119, 17, 300",True,True
38__M_Left_little_finger_Obl.BMP,38,38,"38, 300, 17, 297, 74",True,True
38__M_Left_little_finger_Zcut.BMP,38,38,"38, 115, 119, 300, 17",True,True
38__M_Left_middle_finger_CR.BMP,38,137,"137, 236, 227, 166, 133",False,False
38__M_Left_middle_finger_Obl.BMP,38,69,"69, 110, 12, 241, 10",False,False
38__M_Left_middle_finger_Zcut.BMP,38,36,"36, 137, 236, 166, 227",False,False
38__M_Left_ring_finger_CR.BMP,38,87,"87, 87, 72, 25, 257",False,False
38__M_Left_ring_finger_Obl.BMP,38,234,"234, 87, 257, 30, 238",False,False
38__M_Left_ring_finger_Zcut.BMP,38,234,"234, 87, 30, 257, 88",False,False
38__M_Left_thumb_finger_CR.BMP,38,38,"38, 281, 281, 248, 38",True,True
38__M_Left_thumb_finger_Obl.BMP,38,21,"21, 2, 38, 281, 232",False,True
38__M_Left_thumb_finger_Zcut.BMP,38,38,"38, 271, 50, 296, 73",True,True
38__M_Right_index_finger_CR.BMP,38,38,"38, 106, 217, 280, 142",True,True
38__M_Right_index_finger_Obl.BMP,38,38,"38, 106, 280, 217, 82",True,True
38__M_Right_index_finger_Zcut.BMP,38,38,"38, 106, 217, 280, 142",True,True
38__M_Right_little_finger_CR.BMP,38,38,"38, 114, 157, 162, 130",True,True
38__M_Right_little_finger_Obl.BMP,38,201,"201, 81, 136, 220, 223",False,False
38__M_Right_little_finger_Zcut.BMP,38,155,"155, 300, 290, 83, 157",False,False
38__M_Right_middle_finger_CR.BMP,38,191,"191, 151, 34, 21, 36",False,False
38__M_Right_middle_finger_Obl.BMP,38,191,"191, 151, 36, 21, 34",False,False
38__M_Right_middle_finger_Zcut.BMP,38,38,"38, 152, 237, 21, 34",True,True
38__M_Right_ring_finger_CR.BMP,38,169,"169, 181, 57, 11, 116",False,False
38__M_Right_ring_finger_Obl.BMP,38,38,"38, 89, 289, 85, 239",True,True
38__M_Right_ring_finger_Zcut.BMP,38,35,"35, 258, 75, 31, 208",False,False
38__M_Right_thumb_finger_CR.BMP,38,38,"38, 197, 229, 133, 230",True,True
38__M_Right_thumb_finger_Obl.BMP,38,127,"127, 188, 155, 120, 104",False,False
38__M_Right_thumb_finger_Zcut.BMP,38,38,"38, 197, 229, 196, 133",True,True
39__M_Left_index_finger_CR.BMP,39,39,"39, 239, 232, 55, 73",True,True
39__M_Left_index_finger_Obl.BMP,39,2,"2, 21, 296, 227, 13",False,False
39__M_Left_index_finger_Zcut.BMP,39,39,"39, 232, 239, 73, 55",True,True
39__M_Left_little_finger_CR.BMP,39,39,"39, 178, 229, 137, 236",True,True
39__M_Left_little_finger_Obl.BMP,39,251,"251, 68, 279, 51, 111",False,False
39__M_Left_little_finger_Zcut.BMP,39,39,"39, 229, 178, 137, 236",True,True
39__M_Left_middle_finger_CR.BMP,39,39,"39, 222, 108, 121, 236",True,True
39__M_Left_middle_finger_Obl.BMP,39,39,"39, 222, 279, 236, 39",True,True
39__M_Left_middle_finger_Zcut.BMP,39,39,"39, 222, 236, 279, 282",True,True
39__M_Left_ring_finger_CR.BMP,39,39,"39, 299, 207, 198, 279",True,True
39__M_Left_ring_finger_Obl.BMP,39,39,"39, 299, 207, 279, 140",True,True
39__M_Left_ring_finger_Zcut.BMP,39,39,"39, 299, 207, 279, 140",True,True
39__M_Left_thumb_finger_CR.BMP,39,39,"39, 25, 51, 196, 45",True,True
39__M_Left_thumb_finger_Obl.BMP,39,235,"235, 73, 155, 110, 9",False,False
39__M_Left_thumb_finger_Zcut.BMP,39,39,"39, 25, 51, 196, 194",True,True
39__M_Right_index_finger_CR.BMP,39,39,"39, 222, 282, 188, 121",True,True
39__M_Right_index_finger_Obl.BMP,39,98,"98, 245, 206, 182, 89",False,False
39__M_Right_index_finger_Zcut.BMP,39,39,"39, 222, 206, 121, 188",True,True
39__M_Right_little_finger_CR.BMP,39,39,"39, 79, 35, 143, 229",True,True
39__M_Right_little_finger_Obl.BMP,39,39,"39, 236, 79, 151, 143",True,True
39__M_Right_little_finger_Zcut.BMP,39,39,"39, 79, 229, 236, 143",True,True
39__M_Right_middle_finger_CR.BMP,39,39,"39, 107, 245, 172, 60",True,True
39__M_Right_middle_finger_Obl.BMP,39,39,"39, 245, 107, 278, 172",True,True
39__M_Right_middle_finger_Zcut.BMP,39,39,"39, 107, 245, 278, 60",True,True
39__M_Right_ring_finger_CR.BMP,39,39,"39, 181, 21, 79, 73",True,True
39__M_Right_ring_finger_Obl.BMP,39,181,"181, 181, 39, 162, 165",False,True
39__M_Right_ring_finger_Zcut.BMP,39,39,"39, 181, 21, 73, 21",True,True
39__M_Right_thumb_finger_CR.BMP,39,39,"39, 95, 227, 111, 265",True,True
